Número Emenda,Data Criação,Município,CNPJ,Nome Responsável,Cargo Responsável,LOA 2026 Check,Âmbito,Tipo Emenda,Tipo Emenda Outro,Fundamento Legal,Autor,Número Emenda,Objeto,Finalidade,Função,Destinação,Órgão Beneficiário,Localidade Beneficiada,Instrumento Jurídico,Possui Cronograma,Prazo Aplicação,Valor,Valor Autorizado,% RCL,Conta Específica,Número Conta,Portal Transparência Check,Divulgação Tempo Real,Link Portal,Monitoramento Check,Status,Prioridade,Latitude,Longitude,Categoria,Fornecedor,Número Licitação,Código de Aplicação,Código Aplicação Variável,SubFunção
028.19.11.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Rodrigo Mendes Pascoto,028.19.11.2026,Melhoria da da fachada do mercado municipal.,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 91.668,85","R$ 91.668,85","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
029.19.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Rodrigo Mendes Pascoto,029.19.12.2026,Inclusão Social e desenvolvimento de Futebol de Campo Base para crianças e adolescentes de famílias de baixa renda,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
030.19.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Rodrigo Mendes Pascoto,030.19.14.2026,"Construção e mão de obra para novas salas de aula multifuncionais para atendimento de crianças, jovens e adolescentes em situação de vulnerabilidade",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
043.19.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Rodrigo Mendes Pascoto,043.19.09.2026,"Realizar atendimento fisioterapeutico em pacientes com disfunsão cardiorespiratório, músculo-esquelético ou neurofuncional",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 400.000,00","R$ 400.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
044.19.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Rodrigo Mendes Pascoto,044.19.12.2026,Apoio às equipes de base de voleibol masculino que treinam nas quadras da Secretaria de Esportes,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 30.000,00","R$ 30.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
045.19.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Rodrigo Mendes Pascoto,045.19.14.2026,"Promover a inclusão digital e o fortalecimento por meio de formação tecnológica de crianças, adolescentes, adultos e idosos em situação de vulnerabilidade social",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 300.000,00","R$ 300.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
046.19.09.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Rodrigo Mendes Pascoto,046.19.09.2026,Atendimento especializado para crianças e adolescentes com TEA e síndrome de Down,,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 400.000,00","R$ 400.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,10,,,804,,
126.19.06.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Rodrigo Mendes Pascoto,126.19.06.2026,Manutenção e reforma da sala dos Anjos Mirins para preparação de jovens para o mercado de trabalho,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 100.000,00","R$ 100.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
117.20.11.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Sergio Augusto Fontellas dos Santos,117.20.11.2026,"Ações de gestão de resíduos sólidos e educação ambiental. coleta seletiva, manejo de resíduos reciclaveis, limpeza urbana, varrição de vias públicas e ações de conscientização ambiental.",,,AMBOS,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 300.000,00","R$ 300.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,17,,,804,,
118.20.02.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Sergio Augusto Fontellas dos Santos,118.20.02.2026,Financiar aquisição de equipamentos e manutenção geral dos serviços de bombeiros,,,INVESTIMENTO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 66.668,85","R$ 66.668,85","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,4,,,804,,
119.20.14.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Sergio Augusto Fontellas dos Santos,119.20.14.2026,Ações de promoção da igualdade de direitos e autonomia e economia das mulheres (16+) em situação de vulnerabilidade por meio e cursos de capacitação empreendedorismo e desenolvimento pessoal,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 150.000,00","R$ 150.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,8,,,804,,
120.20.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Sergio Augusto Fontellas dos Santos,120.20.12.2026,"Melhores condições para equipes esportivas que representam o municipio de Osasco, subsídio de trasnsporte, materiais esportivos, premiação, alimentação, compra de material de consumo e material permanente.",,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 200.000,00","R$ 200.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
141.20.12.2026,,PREFEITURA DO MUNICÍPIO DE OSASCO,46.523.171/0001-04,,,Sim,Municipal,Emendas de bancada/bloco,,Decreto 14551/2025 / Lei 13019/ 2014 /Substitutivo 10/2025 ao Projeto de Lei 200/2152,Sergio Augusto Fontellas dos Santos,141.20.12.2026,Karatê para o público feminino,,,CUSTEIO,,,,Ainda não tem processo administrativo aberto por estar em fase inicial,31/12/2026,"R$ 250.000,00","R$ 250.000,00","1,20%",,113143-5,sim,sim,,,Não Inciada,,,,27,,,804,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804,,
